"6.
Inglourious Basterds
(2009)",(2009),R,153 min,"Adventure, Drama, War",8.3,"69        
        Metascore","In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.","Votes:
1,505,505
| Gross:
$120.54M"
"7.
Saving Private Ryan
(1998)",(1998),R,169 min,"Drama, War",8.6,"91        
        Metascore","Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.","Votes:
1,434,630
| Gross:
$216.54M"
"8.
Hacksaw Ridge
(2016)",(2016),R,139 min,"Biography, Drama, History",8.1,"71        
        Metascore","World War II American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.","Votes:
556,987
| Gross:
$67.21M"
"11.
Apocalypse Now
(1979)",(1979),R,147 min,"Drama, Mystery, War",8.4,"94        
        Metascore",A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,"Votes:
686,374
| Gross:
$83.47M"
"12.
All Quiet on the Western Front
(2022)",(2022),R,148 min,"Action, Drama, War",7.8,"76        
        Metascore",A young German soldier's terrifying experiences and distress on the western front during World War I.,"Votes:
213,820"
"13.
Braveheart
(1995)",(1995),R,178 min,"Biography, Drama, History",8.3,"68        
        Metascore",Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,"Votes:
1,061,089
| Gross:
$75.60M"
"14.
1917
(2019)",(2019),R,119 min,"Action, Drama, War",8.2,"78        
        Metascore","April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.","Votes:
630,014
| Gross:
$159.23M"
"15.
American Sniper
(2014)",(2014),R,133 min,"Action, Biography, Drama",7.3,"72        
        Metascore","Navy S.E.A.L. sniper Chris Kyle's pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home with his family after four tours of duty, however, Chris finds that it is the war he can't leave behind.","Votes:
507,804
| Gross:
$350.13M"
"16.
Tropic Thunder
(2008)",(2008),R,107 min,"Action, Comedy, War",7.1,"71        
        Metascore","Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.","Votes:
432,057
| Gross:
$110.52M"
"18.
Black Hawk Down
(2001)",(2001),R,144 min,"Action, Drama, History",7.7,"74        
        Metascore","The story of 160 elite U.S. soldiers who dropped into Mogadishu in October 1993 to capture two top lieutenants of a renegade warlord, but found themselves in a desperate battle with a large force of heavily armed Somalis.","Votes:
409,988
| Gross:
$108.64M"
"19.
Casablanca
(1942)",(1942),PG,102 min,"Drama, Romance, War",8.5,"100        
        Metascore",A cynical expatriate American cafe owner struggles to decide whether or not to help his former lover and her fugitive husband escape the Nazis in French Morocco.,"Votes:
587,407
| Gross:
$1.02M"
"20.
The Last of the Mohicans
(1992)",(1992),R,112 min,"Action, Adventure, Drama",7.7,"76        
        Metascore",Three trappers protect the daughters of a British Colonel in the midst of the French and Indian War.,"Votes:
178,943
| Gross:
$75.51M"
"21.
Full Metal Jacket
(1987)",(1987),R,116 min,"Drama, War",8.3,"78        
        Metascore",A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,"Votes:
763,743
| Gross:
$46.36M"
"22.
The Pianist
(2002)",(2002),R,150 min,"Biography, Drama, Music",8.5,"85        
        Metascore",A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.,"Votes:
864,295
| Gross:
$32.57M"
"23.
Malena
(2000)",(2000),R,108 min,"Drama, Romance, War",7.4,"54        
        Metascore","Amidst the war climate, a teenage boy discovering himself becomes love-stricken by Malèna, a sensual woman living in a small, narrow-minded Italian town.","Votes:
107,609
| Gross:
$3.45M"
"24.
Mulan
(1998)",(1998),G,87 min,"Animation, Adventure, Comedy",7.6,"71        
        Metascore","To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.","Votes:
302,028
| Gross:
$120.62M"
"25.
The Imitation Game
(2014)",(2014),PG-13,114 min,"Biography, Drama, Thriller",8.0,"71        
        Metascore","During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life.","Votes:
794,193
| Gross:
$91.13M"
"26.
Kingdom of Heaven
(2005)",(2005),R,144 min,"Action, Adventure, Drama",7.2,"63        
        Metascore","Balian of Ibelin travels to Jerusalem during the Crusades of the 12th century, and there he finds himself as the defender of the city and its people.","Votes:
298,660
| Gross:
$47.40M"
"27.
Fury
(2014)",(2014),R,134 min,"Action, Drama, War",7.6,"64        
        Metascore","A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945.","Votes:
517,289
| Gross:
$85.82M"
"28.
The Patriot
(2000)",(2000),R,165 min,"Action, Drama, History",7.2,"63        
        Metascore",Peaceful farmer Benjamin Martin is driven to lead the Colonial Militia during the American Revolution when a sadistic British officer murders his son.,"Votes:
284,809
| Gross:
$113.33M"
"29.
Atonement
(2007)",(2007),R,123 min,"Drama, Mystery, Romance",7.8,"85        
        Metascore",Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.,"Votes:
289,362
| Gross:
$50.93M"
"30.
The King
(I) (2019)",(I) (2019),R,140 min,"Biography, Drama, History",7.3,"62        
        Metascore","Hal, wayward prince and heir to the English throne, is crowned King Henry V after his tyrannical father dies. Now the young king must navigate palace politics, the war his father left behind, and the emotional strings of his past life.","Votes:
140,444"
"31.
Enemy at the Gates
(2001)",(2001),R,131 min,"Action, Drama, War",7.5,"53        
        Metascore",A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad.,"Votes:
270,230
| Gross:
$51.40M"
"32.
The Thin Red Line
(1998)",(1998),R,170 min,"Drama, History, War",7.6,"78        
        Metascore","Adaptation of James Jones' autobiographical 1962 novel, focusing on the conflict at Guadalcanal during the second World War.","Votes:
193,907
| Gross:
$36.40M"
"33.
Pearl Harbor
(2001)",(2001),PG-13,183 min,"Action, Drama, History",6.2,"44        
        Metascore",A tale of war and romance mixed in with history. The story follows two lifelong friends and a beautiful nurse who are caught up in the horror of an infamous Sunday morning in 1941.,"Votes:
342,731
| Gross:
$198.54M"
"34.
Life Is Beautiful
(1997)",(1997),PG-13,116 min,"Comedy, Drama, Romance",8.6,"59        
        Metascore","When an open-minded Jewish waiter and his son become victims of the Holocaust, he uses a perfect mixture of will, humor and imagination to protect his son from the dangers around their camp.","Votes:
715,886
| Gross:
$57.60M"
"35.
Jojo Rabbit
(2019)",(2019),PG-13,108 min,"Comedy, Drama, War",7.9,"58        
        Metascore",A young German boy in the Hitler Youth whose hero and imaginary friend is the country's dictator is shocked to discover that his mother is hiding a Jewish girl in their home.,"Votes:
414,871
| Gross:
$33.37M"
"37.
Gone with the Wind
(1939)",(1939),Passed,238 min,"Drama, Romance, War",8.2,"97        
        Metascore",A sheltered and manipulative Southern belle and a roguish profiteer face off in a turbulent romance as the society around them crumbles with the end of slavery and is rebuilt during the Civil War and Reconstruction periods.,"Votes:
324,320
| Gross:
$198.68M"
"38.
Greyhound
(2020)",(2020),PG-13,91 min,"Action, Drama, History",7.0,"64        
        Metascore","Several months after the U.S. entry into World War II, an inexperienced U.S. Navy commander must lead an Allied convoy being stalked by a German submarine wolf pack.","Votes:
105,074"
"39.
Midway
(2019)",(2019),PG-13,138 min,"Action, Drama, History",6.7,"47        
        Metascore","The story of the Battle of Midway, told by the leaders and the sailors who fought it.","Votes:
90,496
| Gross:
$56.85M"
"40.
Devotion
(II) (2022)",(II) (2022),PG-13,139 min,"Action, Drama, War",6.6,"66        
        Metascore",A pair of U.S. Navy fighter pilots risk their lives during the Korean War and become some of the Navy's most celebrated wingmen.,"Votes:
23,618"
"41.
Wonder Woman
(2017)",(2017),PG-13,141 min,"Action, Adventure, Fantasy",7.4,"76        
        Metascore","When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny.","Votes:
678,984
| Gross:
$412.56M"
"42.
Born on the Fourth of July
(1989)",(1989),R,145 min,"Biography, Drama, War",7.2,"75        
        Metascore","The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country for which he fought.","Votes:
112,273
| Gross:
$70.00M"
"43.
Legends of the Fall
(1994)",(1994),R,133 min,"Drama, Romance, War",7.5,"45        
        Metascore","In the early 1900s, three brothers and their father living in the remote wilderness of Montana are affected by betrayal, history, love, nature, and war.","Votes:
174,683
| Gross:
$66.64M"
"44.
13 Hours
(2016)",(2016),R,144 min,"Action, Drama, History",7.3,"48        
        Metascore","During an attack on a U.S. compound in Libya, a security team struggles to make sense out of the chaos.","Votes:
152,023
| Gross:
$52.85M"
"45.
Unbroken
(I) (2014)",(I) (2014),PG-13,137 min,"Action, Biography, Drama",7.2,"59        
        Metascore","After a near-fatal plane crash in WWII, Olympian Louis Zamperini spends a harrowing 47 days in a raft with two fellow crewmen before he's caught by the Japanese navy and sent to a prisoner-of-war camp.","Votes:
175,961
| Gross:
$115.64M"
"46.
Little Boy
(2015)",(2015),PG-13,106 min,"Drama, History, War",7.3,"30        
        Metascore",An eight-year-old boy is willing to do whatever it takes to end World War II so he can bring his father home. The story reveals the indescribable love a father has for his little boy and the love a son has for his father.,"Votes:
23,725
| Gross:
$6.42M"
"47.
The Deer Hunter
(1978)",(1978),R,183 min,"Drama, War",8.1,"86        
        Metascore",An in-depth examination of the ways in which the Vietnam War impacts and disrupts the lives of several friends in a small steel mill town in Pennsylvania.,"Votes:
348,694
| Gross:
$48.98M"
"48.
Platoon
(1986)",(1986),R,120 min,"Drama, War",8.1,"92        
        Metascore","Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict.","Votes:
425,616
| Gross:
$138.53M"
